EntryID,ServiceType,SPStartDateTime,SPEndDateTime,WindowPrice,CreatedTime,PartyID,AssetID
69336,Non-BM Fast Reserve,2026-01-14T04:30:00,2026-01-14T05:00:00,109.5,2026-01-14T04:55:44,HABITAT ENERGY LIMITED,OFR-HAB-4
69337,Non-BM Fast Reserve,2026-01-14T04:30:00,2026-01-14T05:00:00,109,2026-01-14T04:55:44,HABITAT ENERGY LIMITED,OFR-HAB-6
69338,Non-BM Fast Reserve,2026-01-14T04:30:00,2026-01-14T05:00:00,109,2026-01-14T04:55:44,HABITAT ENERGY LIMITED,OFR-HAB-1
69334,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,103.58,2026-01-14T05:01:00,ENWL,OFR-ENWL-1
69335,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,109,2026-01-14T05:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69336,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,109.5,2026-01-14T05:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69337,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,109,2026-01-14T05:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69338,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,109,2026-01-14T05:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69339,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,109.5,2026-01-14T05:24:44,HABITAT ENERGY LIMITED,OFR-HAB-3
69340,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,131,2026-01-14T05:24:44,UKPR,OFR-UKPR-6
69341,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,134,2026-01-14T05:24:44,UKPR,OFR-UKPR-2
69342,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,132,2026-01-14T05:24:44,UKPR,OFR-UKPR-5
69343,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,110.5,2026-01-14T05:24:44,HABITAT ENERGY LIMITED,OFR-HAB-2
69344,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,135,2026-01-14T05:24:44,UKPR,OFR-UKPR-1
69345,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,136,2026-01-14T05:24:44,UKPR,OFR-UKPR-4
69346,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,111,2026-01-14T05:24:44,HABITAT ENERGY LIMITED,OFR-HAB-5
69347,Non-BM Fast Reserve,2026-01-14T05:00:00,2026-01-14T05:30:00,132.5,2026-01-14T05:24:44,UKPR,OFR-UKPR-3
69334,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,97.91,2026-01-14T05:55:15,ENWL,OFR-ENWL-1
69335,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,109,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69336,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,109.5,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69337,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,109,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69338,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,109,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69339,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,109.5,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69340,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,131,2026-01-14T05:31:00,UKPR,OFR-UKPR-6
69341,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,134,2026-01-14T05:31:00,UKPR,OFR-UKPR-2
69342,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,132,2026-01-14T05:31:00,UKPR,OFR-UKPR-5
69343,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,110.5,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69344,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,135,2026-01-14T05:31:00,UKPR,OFR-UKPR-1
69345,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,136,2026-01-14T05:31:00,UKPR,OFR-UKPR-4
69346,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,111,2026-01-14T05:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69347,Non-BM Fast Reserve,2026-01-14T05:30:00,2026-01-14T06:00:00,132.5,2026-01-14T05:31:00,UKPR,OFR-UKPR-3
69335,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,109,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-7
69336,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,109.5,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-4
69337,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,109,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-6
69338,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,109,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-1
69339,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,109.5,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-3
69340,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,131,2026-01-14T06:27:16,UKPR,OFR-UKPR-6
69341,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,134,2026-01-14T06:27:16,UKPR,OFR-UKPR-2
69342,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,132,2026-01-14T06:27:16,UKPR,OFR-UKPR-5
69343,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,110.5,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-2
69344,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,135,2026-01-14T06:27:16,UKPR,OFR-UKPR-1
69345,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,136,2026-01-14T06:27:16,UKPR,OFR-UKPR-4
69346,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,111,2026-01-14T06:27:16,HABITAT ENERGY LIMITED,OFR-HAB-5
69347,Non-BM Fast Reserve,2026-01-14T06:00:00,2026-01-14T06:30:00,132.5,2026-01-14T06:27:16,UKPR,OFR-UKPR-3
69348,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,125,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-7
69349,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,127,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-2
69350,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,126,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-3
69351,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,125,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-6
69352,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,126,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-4
69353,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,125,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-1
69354,Non-BM Fast Reserve,2026-01-14T07:00:00,2026-01-14T07:30:00,128,2026-01-14T07:04:16,HABITAT ENERGY LIMITED,OFR-HAB-5
69348,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,125,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69349,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,127,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69350,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,126,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69351,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,125,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69352,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,126,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69353,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,125,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69354,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,128,2026-01-14T07:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69355,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,106.72,2026-01-14T07:48:47,ENWL,OFR-ENWL-1
69356,Non-BM Fast Reserve,2026-01-14T07:30:00,2026-01-14T08:00:00,131,2026-01-14T07:59:17,UKPR,OFR-UKPR-6
69348,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,125,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69349,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,127,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69350,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,126,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69351,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,125,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69352,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,126,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69353,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,125,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69354,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,128,2026-01-14T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69355,Non-BM Fast Reserve,2026-01-14T08:00:00,2026-01-14T08:30:00,92.88,2026-01-14T08:01:00,ENWL,OFR-ENWL-1
69348,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,125,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69349,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,130,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69350,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,126,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69351,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,125,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69352,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,126,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69353,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,125,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69354,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,128,2026-01-14T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69355,Non-BM Fast Reserve,2026-01-14T08:30:00,2026-01-14T09:00:00,114.94,2026-01-14T08:48:49,ENWL,OFR-ENWL-1
69348,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,125,2026-01-14T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69349,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,150,2026-01-14T09:05:19,HABITAT ENERGY LIMITED,OFR-HAB-2
69350,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,126,2026-01-14T09:05:19,HABITAT ENERGY LIMITED,OFR-HAB-3
69351,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,125,2026-01-14T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69352,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,126,2026-01-14T09:15:19,HABITAT ENERGY LIMITED,OFR-HAB-4
69353,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,125,2026-01-14T09:15:19,HABITAT ENERGY LIMITED,OFR-HAB-1
69354,Non-BM Fast Reserve,2026-01-14T09:00:00,2026-01-14T09:30:00,140,2026-01-14T09:05:19,HABITAT ENERGY LIMITED,OFR-HAB-5
69348,Non-BM Fast Reserve,2026-01-14T09:30:00,2026-01-14T10:00:00,125,2026-01-14T09:41:50,HABITAT ENERGY LIMITED,OFR-HAB-7
69351,Non-BM Fast Reserve,2026-01-14T09:30:00,2026-01-14T10:00:00,125,2026-01-14T09:41:50,HABITAT ENERGY LIMITED,OFR-HAB-6
69357,Non-BM Fast Reserve,2026-01-14T11:00:00,2026-01-14T11:30:00,125,2026-01-14T11:20:53,HABITAT ENERGY LIMITED,OFR-HAB-6
69358,Non-BM Fast Reserve,2026-01-14T11:00:00,2026-01-14T11:30:00,121.27,2026-01-14T11:20:53,ENWL,OFR-ENWL-1
69357,Non-BM Fast Reserve,2026-01-14T11:30:00,2026-01-14T12:00:00,119,2026-01-14T11:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69358,Non-BM Fast Reserve,2026-01-14T11:30:00,2026-01-14T12:00:00,119.59,2026-01-14T11:43:24,ENWL,OFR-ENWL-1
69359,Non-BM Fast Reserve,2026-01-14T11:30:00,2026-01-14T12:00:00,119,2026-01-14T11:34:55,HABITAT ENERGY LIMITED,OFR-HAB-7
69360,Non-BM Fast Reserve,2026-01-14T11:30:00,2026-01-14T12:00:00,120,2026-01-14T11:43:24,HABITAT ENERGY LIMITED,OFR-HAB-4
69361,Non-BM Fast Reserve,2026-01-14T11:30:00,2026-01-14T12:00:00,119,2026-01-14T11:34:55,HABITAT ENERGY LIMITED,OFR-HAB-1
69357,Non-BM Fast Reserve,2026-01-14T12:00:00,2026-01-14T12:30:00,119,2026-01-14T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69359,Non-BM Fast Reserve,2026-01-14T12:00:00,2026-01-14T12:30:00,119,2026-01-14T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69361,Non-BM Fast Reserve,2026-01-14T12:00:00,2026-01-14T12:30:00,119,2026-01-14T12:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69362,Non-BM Fast Reserve,2026-01-14T12:00:00,2026-01-14T12:30:00,120,2026-01-14T12:07:25,HABITAT ENERGY LIMITED,OFR-HAB-4
69363,Non-BM Fast Reserve,2026-01-14T12:00:00,2026-01-14T12:30:00,120,2026-01-14T12:07:25,HABITAT ENERGY LIMITED,OFR-HAB-3
69357,Non-BM Fast Reserve,2026-01-14T12:30:00,2026-01-14T13:00:00,114,2026-01-14T12:30:25,HABITAT ENERGY LIMITED,OFR-HAB-6
69359,Non-BM Fast Reserve,2026-01-14T12:30:00,2026-01-14T13:00:00,114,2026-01-14T12:30:25,HABITAT ENERGY LIMITED,OFR-HAB-7
69361,Non-BM Fast Reserve,2026-01-14T12:30:00,2026-01-14T13:00:00,114,2026-01-14T12:30:25,HABITAT ENERGY LIMITED,OFR-HAB-1
69362,Non-BM Fast Reserve,2026-01-14T12:30:00,2026-01-14T13:00:00,115,2026-01-14T12:30:25,HABITAT ENERGY LIMITED,OFR-HAB-4
69363,Non-BM Fast Reserve,2026-01-14T12:30:00,2026-01-14T13:00:00,115,2026-01-14T12:30:25,HABITAT ENERGY LIMITED,OFR-HAB-3
69364,Non-BM Fast Reserve,2026-01-14T13:00:00,2026-01-14T13:30:00,114,2026-01-14T13:02:57,HABITAT ENERGY LIMITED,OFR-HAB-6
69365,Non-BM Fast Reserve,2026-01-14T13:00:00,2026-01-14T13:30:00,108.71,2026-01-14T13:02:57,ENWL,OFR-ENWL-1
69366,Non-BM Fast Reserve,2026-01-14T13:00:00,2026-01-14T13:30:00,114,2026-01-14T13:26:26,HABITAT ENERGY LIMITED,OFR-HAB-1
69367,Non-BM Fast Reserve,2026-01-14T13:00:00,2026-01-14T13:30:00,114,2026-01-14T13:26:26,HABITAT ENERGY LIMITED,OFR-HAB-7
69364,Non-BM Fast Reserve,2026-01-14T13:30:00,2026-01-14T14:00:00,114,2026-01-14T13:30:56,HABITAT ENERGY LIMITED,OFR-HAB-6
69365,Non-BM Fast Reserve,2026-01-14T13:30:00,2026-01-14T14:00:00,115.01,2026-01-14T13:30:56,ENWL,OFR-ENWL-1
69368,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,96.88,2026-01-15T00:44:11,ENWL,OFR-ENWL-1
69369,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,104,2026-01-15T00:44:11,HABITAT ENERGY LIMITED,OFR-HAB-7
69370,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,104,2026-01-15T00:44:11,HABITAT ENERGY LIMITED,OFR-HAB-6
69371,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,105,2026-01-15T00:46:12,HABITAT ENERGY LIMITED,OFR-HAB-4
69372,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,105,2026-01-15T00:46:12,HABITAT ENERGY LIMITED,OFR-HAB-3
69373,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,104,2026-01-15T00:46:12,HABITAT ENERGY LIMITED,OFR-HAB-1
69374,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,107,2026-01-15T00:47:41,HABITAT ENERGY LIMITED,OFR-HAB-5
69375,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,121,2026-01-15T00:47:41,UKPR,OFR-UKPR-6
69376,Non-BM Fast Reserve,2026-01-15T00:30:00,2026-01-15T01:00:00,106,2026-01-15T00:47:41,HABITAT ENERGY LIMITED,OFR-HAB-2
69368,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,97.6,2026-01-15T01:03:11,ENWL,OFR-ENWL-1
69369,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,104,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-7
69370,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,104,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-6
69371,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,105,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-4
69372,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,105,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-3
69373,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,104,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-1
69374,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,107,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-5
69375,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,121,2026-01-15T01:03:11,UKPR,OFR-UKPR-6
69376,Non-BM Fast Reserve,2026-01-15T01:00:00,2026-01-15T01:30:00,106,2026-01-15T01:03:11,HABITAT ENERGY LIMITED,OFR-HAB-2
69377,Non-BM Fast Reserve,2026-01-15T07:30:00,2026-01-15T08:00:00,114,2026-01-15T07:57:50,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T07:30:00,2026-01-15T08:00:00,114,2026-01-15T07:57:50,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T07:30:00,2026-01-15T08:00:00,114,2026-01-15T07:57:50,HABITAT ENERGY LIMITED,OFR-HAB-6
69380,Non-BM Fast Reserve,2026-01-15T07:30:00,2026-01-15T08:00:00,93.12,2026-01-15T07:58:20,ENWL,OFR-ENWL-1
69377,Non-BM Fast Reserve,2026-01-15T08:00:00,2026-01-15T08:30:00,114,2026-01-15T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T08:00:00,2026-01-15T08:30:00,114,2026-01-15T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T08:00:00,2026-01-15T08:30:00,114,2026-01-15T08:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69380,Non-BM Fast Reserve,2026-01-15T08:00:00,2026-01-15T08:30:00,85.63,2026-01-15T08:01:00,ENWL,OFR-ENWL-1
69377,Non-BM Fast Reserve,2026-01-15T08:30:00,2026-01-15T09:00:00,114,2026-01-15T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T08:30:00,2026-01-15T09:00:00,114,2026-01-15T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T08:30:00,2026-01-15T09:00:00,114,2026-01-15T08:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69380,Non-BM Fast Reserve,2026-01-15T08:30:00,2026-01-15T09:00:00,93.75,2026-01-15T08:58:21,ENWL,OFR-ENWL-1
69381,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,115,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69382,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,116,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69383,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,115,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69384,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,117,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69377,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,114,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,114,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T09:00:00,2026-01-15T09:30:00,114,2026-01-15T09:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69377,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,114,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,114,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,114,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69381,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,115,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69382,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,116,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69383,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,115,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69384,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,117,2026-01-15T09:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69385,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,105.79,2026-01-15T09:47:23,ENWL,OFR-ENWL-1
69386,Non-BM Fast Reserve,2026-01-15T09:30:00,2026-01-15T10:00:00,131.5,2026-01-15T09:54:53,UKPR,OFR-UKPR-3
69377,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,114,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,114,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,114,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69381,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,115,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69382,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,116,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69383,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,115,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69384,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,117,2026-01-15T10:01:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69385,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,111.1,2026-01-15T10:01:00,ENWL,OFR-ENWL-1
69386,Non-BM Fast Reserve,2026-01-15T10:00:00,2026-01-15T10:30:00,131.5,2026-01-15T10:01:00,UKPR,OFR-UKPR-3
69377,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,114,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-7
69378,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,114,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-1
69379,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,114,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-6
69381,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,115,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-4
69382,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,116,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-2
69383,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,115,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-3
69384,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,117,2026-01-15T10:31:00,HABITAT ENERGY LIMITED,OFR-HAB-5
69385,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,107.01,2026-01-15T10:47:24,ENWL,OFR-ENWL-1
69386,Non-BM Fast Reserve,2026-01-15T10:30:00,2026-01-15T11:00:00,131.5,2026-01-15T10:31:00,UKPR,OFR-UKPR-3
