ValueDate,Derived MVA,MVAr Inst,MW Inst,Volts Inst
2026-02-26T11:15:00+00:00,1.485,0.421,1.412,11.285
2026-02-26T11:20:00+00:00,1.441,0.413,1.37,11.27
2026-02-26T11:25:00+00:00,1.436,0.413,1.363,11.255
2026-02-26T11:30:00+00:00,1.418,0.432,1.334,11.24
2026-02-26T11:35:00+00:00,1.391,0.418,1.309,11.225
2026-02-26T11:40:00+00:00,1.381,0.42,1.303,11.21
2026-02-26T11:45:00+00:00,1.437,0.426,1.357,11.177
2026-02-26T11:50:00+00:00,1.429,0.443,1.352,11.137
2026-02-26T11:55:00+00:00,1.4,0.457,1.31,11.117
2026-02-26T12:00:00+00:00,1.367,0.451,1.27,11.106
2026-02-26T12:05:00+00:00,1.276,0.449,1.175,11.096
2026-02-26T12:10:00+00:00,1.331,0.466,1.226,11.108
2026-02-26T12:15:00+00:00,1.273,0.435,1.183,11.212
2026-02-26T12:20:00+00:00,1.288,0.425,1.199,11.227
2026-02-26T12:25:00+00:00,1.362,0.439,1.272,11.242
2026-02-26T12:30:00+00:00,1.356,0.447,1.265,11.256
2026-02-26T12:35:00+00:00,1.353,0.439,1.265,11.27
2026-02-26T12:40:00+00:00,1.329,0.437,1.238,11.278
2026-02-26T12:45:00+00:00,1.373,0.436,1.289,11.285
2026-02-26T12:50:00+00:00,1.449,0.435,1.372,11.293
2026-02-26T12:55:00+00:00,1.431,0.421,1.354,11.3
2026-02-26T13:00:00+00:00,1.428,0.442,1.351,11.306
2026-02-26T13:05:00+00:00,1.411,0.44,1.328,11.271
2026-02-26T13:10:00+00:00,1.382,0.436,1.302,11.293
2026-02-26T13:15:00+00:00,1.413,0.45,1.329,11.295
2026-02-26T13:20:00+00:00,1.466,0.461,1.386,11.281
2026-02-26T13:25:00+00:00,1.436,0.454,1.355,11.267
2026-02-26T13:30:00+00:00,1.369,0.438,1.285,11.266
2026-02-26T13:35:00+00:00,1.311,0.421,1.233,11.285
2026-02-26T13:40:00+00:00,1.354,0.447,1.269,11.271
2026-02-26T13:45:00+00:00,1.35,0.458,1.26,11.295
2026-02-26T13:50:00+00:00,1.326,0.466,1.235,11.308
2026-02-26T13:55:00+00:00,1.327,0.475,1.224,11.193
2026-02-26T14:00:00+00:00,1.275,0.474,1.173,11.162
2026-02-26T14:05:00+00:00,1.258,0.451,1.165,11.159
2026-02-26T14:10:00+00:00,1.261,0.424,1.176,11.179
2026-02-26T14:15:00+00:00,1.238,0.435,1.149,11.198
2026-02-26T14:20:00+00:00,1.336,0.474,1.232,11.157
2026-02-26T14:25:00+00:00,1.372,0.468,1.276,11.202
2026-02-26T14:30:00+00:00,1.379,0.471,1.281,11.214
2026-02-26T14:35:00+00:00,1.4,0.472,1.305,11.197
2026-02-26T14:40:00+00:00,1.419,0.482,1.328,11.239
2026-02-26T14:45:00+00:00,1.382,0.47,1.287,11.301
2026-02-26T14:50:00+00:00,1.333,0.465,1.237,11.321
2026-02-26T14:55:00+00:00,1.305,0.471,1.205,11.324
2026-02-26T15:00:00+00:00,1.295,0.468,1.19,11.244
2026-02-26T15:05:00+00:00,1.387,0.471,1.292,11.292
2026-02-26T15:10:00+00:00,1.389,0.48,1.287,11.288
2026-02-26T15:15:00+00:00,1.374,0.472,1.276,11.283
2026-02-26T15:20:00+00:00,1.378,0.464,1.29,11.278
2026-02-26T15:25:00+00:00,1.393,0.45,1.31,11.273
2026-02-26T15:30:00+00:00,1.43,0.443,1.349,11.268
2026-02-26T15:35:00+00:00,1.451,0.451,1.37,11.263
2026-02-26T15:40:00+00:00,1.419,0.452,1.331,11.258
2026-02-26T15:45:00+00:00,1.377,0.458,1.287,11.254
2026-02-26T15:50:00+00:00,1.352,0.473,1.25,11.249
2026-02-26T15:55:00+00:00,1.358,0.478,1.251,11.244
2026-02-26T16:00:00+00:00,1.35,0.478,1.245,11.239
2026-02-26T16:05:00+00:00,1.309,0.476,1.205,11.241
2026-02-26T16:10:00+00:00,1.252,0.482,1.138,11.248
2026-02-26T16:15:00+00:00,1.187,0.469,1.074,11.255
2026-02-26T16:20:00+00:00,1.21,0.481,1.09,11.262
2026-02-26T16:25:00+00:00,1.194,0.473,1.081,11.269
2026-02-26T16:30:00+00:00,1.23,0.467,1.127,11.275
2026-02-26T16:35:00+00:00,1.19,0.472,1.081,11.282
2026-02-26T16:40:00+00:00,1.151,0.47,1.036,11.289
2026-02-26T16:45:00+00:00,1.149,0.481,1.029,11.264
2026-02-26T16:50:00+00:00,1.105,0.478,0.977,11.199
2026-02-26T16:55:00+00:00,1.096,0.48,0.974,11.271
2026-02-26T17:00:00+00:00,1.11,0.477,0.988,11.301
2026-02-26T17:05:00+00:00,1.072,0.476,0.94,11.278
2026-02-26T17:10:00+00:00,1.032,0.483,0.89,11.304
2026-02-26T17:15:00+00:00,1.081,0.495,0.937,11.279
2026-02-26T17:20:00+00:00,1.056,0.491,0.916,11.27
2026-02-26T17:25:00+00:00,1.009,0.485,0.87,11.294
2026-02-26T17:30:00+00:00,1.002,0.498,0.847,11.317
2026-02-26T17:35:00+00:00,0.961,0.487,0.805,11.291
2026-02-26T17:40:00+00:00,0.91,0.477,0.755,11.276
2026-02-26T17:45:00+00:00,0.929,0.486,0.779,11.311
2026-02-26T17:50:00+00:00,0.864,0.49,0.692,11.334
2026-02-26T17:55:00+00:00,0.875,0.501,0.69,11.352
2026-02-26T18:00:00+00:00,0.89,0.515,0.704,11.367
2026-02-26T18:05:00+00:00,0.897,0.521,0.699,11.331
2026-02-26T18:10:00+00:00,0.959,0.548,0.763,11.291
2026-02-26T18:15:00+00:00,0.948,0.537,0.753,11.26
2026-02-26T18:20:00+00:00,0.921,0.523,0.736,11.286
2026-02-26T18:25:00+00:00,0.969,0.553,0.776,11.24
2026-02-26T18:30:00+00:00,0.966,0.546,0.778,11.203
2026-02-26T18:35:00+00:00,0.962,0.544,0.77,11.193
2026-02-26T18:40:00+00:00,0.941,0.55,0.736,11.183
2026-02-26T18:45:00+00:00,0.932,0.545,0.729,11.173
2026-02-26T18:50:00+00:00,0.922,0.535,0.727,11.163
2026-02-26T18:55:00+00:00,0.899,0.539,0.702,11.153
2026-02-26T19:00:00+00:00,0.97,0.549,0.782,11.131
2026-02-26T19:05:00+00:00,1.008,0.544,0.836,11.1
2026-02-26T19:10:00+00:00,1.0,0.531,0.826,11.267
2026-02-26T19:15:00+00:00,0.921,0.551,0.673,11.33
2026-02-26T19:20:00+00:00,0.688,0.619,0.154,11.329
2026-02-26T19:25:00+00:00,0.763,0.642,0.328,11.252
2026-02-26T19:30:00+00:00,1.069,0.554,0.898,11.228
2026-02-26T19:35:00+00:00,1.05,0.559,0.873,11.176
2026-02-26T19:40:00+00:00,1.069,0.565,0.895,11.11
2026-02-26T19:45:00+00:00,1.086,0.57,0.908,11.08
2026-02-26T19:50:00+00:00,0.985,0.561,0.789,11.239
2026-02-26T19:55:00+00:00,1.009,0.565,0.819,11.278
2026-02-26T20:00:00+00:00,1.011,0.565,0.824,11.279
2026-02-26T20:05:00+00:00,1.001,0.563,0.81,11.183
2026-02-26T20:10:00+00:00,1.022,0.587,0.815,11.201
2026-02-26T20:15:00+00:00,1.053,0.581,0.856,11.234
2026-02-26T20:20:00+00:00,1.02,0.586,0.815,11.26
2026-02-26T20:25:00+00:00,1.046,0.585,0.843,11.26
2026-02-26T20:30:00+00:00,1.072,0.585,0.872,11.184
2026-02-26T20:35:00+00:00,1.107,0.596,0.91,11.157
2026-02-26T20:40:00+00:00,1.112,0.6,0.915,11.147
2026-02-26T20:45:00+00:00,1.144,0.619,0.941,11.163
2026-02-26T20:50:00+00:00,1.14,0.615,0.948,11.127
2026-02-26T20:55:00+00:00,1.132,0.605,0.939,11.23
2026-02-26T21:00:00+00:00,1.132,0.617,0.934,11.277
2026-02-26T21:05:00+00:00,1.158,0.621,0.958,11.162
2026-02-26T21:10:00+00:00,1.205,0.607,1.027,11.263
2026-02-26T21:15:00+00:00,1.218,0.613,1.039,11.293
2026-02-26T21:20:00+00:00,1.221,0.581,1.058,11.27
2026-02-26T21:25:00+00:00,1.22,0.572,1.064,11.251
2026-02-26T21:30:00+00:00,1.219,0.585,1.052,11.309
2026-02-26T21:35:00+00:00,1.23,0.575,1.073,11.338
2026-02-26T21:40:00+00:00,1.267,0.589,1.112,11.286
2026-02-26T21:45:00+00:00,1.234,0.596,1.066,11.27
2026-02-26T21:50:00+00:00,1.257,0.608,1.091,11.299
2026-02-26T21:55:00+00:00,1.224,0.614,1.047,11.318
2026-02-26T22:00:00+00:00,1.225,0.614,1.049,11.224
2026-02-26T22:05:00+00:00,1.266,0.601,1.1,11.17
2026-02-26T22:10:00+00:00,1.276,0.595,1.123,11.22
2026-02-26T22:15:00+00:00,1.279,0.607,1.116,11.182
2026-02-26T22:20:00+00:00,1.273,0.621,1.102,11.12
2026-02-26T22:25:00+00:00,1.299,0.618,1.131,11.221
2026-02-26T22:30:00+00:00,1.357,0.623,1.198,11.183
2026-02-26T22:35:00+00:00,1.396,0.617,1.244,11.117
2026-02-26T22:40:00+00:00,1.415,0.625,1.259,11.166
2026-02-26T22:45:00+00:00,1.431,0.625,1.279,11.182
2026-02-26T22:50:00+00:00,1.462,0.636,1.312,11.199
2026-02-26T22:55:00+00:00,1.482,0.637,1.335,11.215
2026-02-26T23:00:00+00:00,1.502,0.632,1.355,11.21
2026-02-26T23:05:00+00:00,1.528,0.652,1.37,11.194
2026-02-26T23:10:00+00:00,1.508,0.656,1.35,11.178
2026-02-26T23:15:00+00:00,1.54,0.651,1.386,11.188
2026-02-26T23:20:00+00:00,1.561,0.648,1.418,11.217
2026-02-26T23:25:00+00:00,1.567,0.649,1.424,11.211
2026-02-26T23:30:00+00:00,1.613,0.656,1.47,11.205
2026-02-26T23:35:00+00:00,1.642,0.646,1.502,11.2
2026-02-26T23:40:00+00:00,1.614,0.636,1.481,11.194
2026-02-26T23:45:00+00:00,1.618,0.635,1.488,11.188
2026-02-26T23:50:00+00:00,1.609,0.633,1.479,11.182
2026-02-26T23:55:00+00:00,1.616,0.636,1.487,11.176
2026-02-27T00:00:00+00:00,1.64,0.643,1.505,11.17
2026-02-27T00:05:00+00:00,1.606,0.64,1.466,11.15
2026-02-27T00:10:00+00:00,1.552,0.634,1.415,11.17
2026-02-27T00:15:00+00:00,1.557,0.631,1.422,11.184
2026-02-27T00:20:00+00:00,1.555,0.629,1.421,11.172
2026-02-27T00:25:00+00:00,1.555,0.636,1.418,11.16
2026-02-27T00:30:00+00:00,1.559,0.636,1.422,11.148
2026-02-27T00:35:00+00:00,1.547,0.619,1.412,11.149
2026-02-27T00:40:00+00:00,1.505,0.623,1.368,11.171
2026-02-27T00:45:00+00:00,1.507,0.628,1.365,11.193
2026-02-27T00:50:00+00:00,1.531,0.632,1.382,11.208
2026-02-27T00:55:00+00:00,1.551,0.642,1.405,11.214
2026-02-27T01:00:00+00:00,1.531,0.635,1.384,11.22
2026-02-27T01:05:00+00:00,1.579,0.651,1.43,11.227
2026-02-27T01:10:00+00:00,1.595,0.665,1.443,11.233
2026-02-27T01:15:00+00:00,1.59,0.661,1.44,11.239
2026-02-27T01:20:00+00:00,1.601,0.661,1.456,11.246
2026-02-27T01:25:00+00:00,1.616,0.665,1.464,11.252
2026-02-27T01:30:00+00:00,1.597,0.662,1.454,11.258
2026-02-27T01:35:00+00:00,1.578,0.638,1.437,11.238
2026-02-27T01:40:00+00:00,1.566,0.64,1.424,11.196
2026-02-27T01:45:00+00:00,1.598,0.638,1.457,11.188
2026-02-27T01:50:00+00:00,1.596,0.644,1.455,11.2
2026-02-27T01:55:00+00:00,1.614,0.639,1.484,11.211
2026-02-27T02:00:00+00:00,1.614,0.638,1.479,11.223
2026-02-27T02:05:00+00:00,1.616,0.645,1.473,11.183
2026-02-27T02:10:00+00:00,1.6,0.639,1.464,11.185
2026-02-27T02:15:00+00:00,1.593,0.627,1.462,11.205
2026-02-27T02:20:00+00:00,1.575,0.632,1.442,11.225
2026-02-27T02:25:00+00:00,1.544,0.634,1.403,11.25
2026-02-27T02:30:00+00:00,1.556,0.636,1.416,11.275
2026-02-27T02:35:00+00:00,1.577,0.641,1.436,11.264
2026-02-27T02:40:00+00:00,1.583,0.647,1.437,11.234
2026-02-27T02:45:00+00:00,1.552,0.636,1.406,11.239
2026-02-27T02:50:00+00:00,1.581,0.647,1.434,11.243
2026-02-27T02:55:00+00:00,1.62,0.662,1.468,11.248
2026-02-27T03:00:00+00:00,1.62,0.665,1.469,11.253
2026-02-27T03:05:00+00:00,1.64,0.661,1.492,11.258
2026-02-27T03:10:00+00:00,1.606,0.652,1.466,11.262
2026-02-27T03:15:00+00:00,1.61,0.64,1.474,11.267
2026-02-27T03:20:00+00:00,1.595,0.632,1.46,11.272
2026-02-27T03:25:00+00:00,1.603,0.64,1.468,11.277
2026-02-27T03:30:00+00:00,1.61,0.634,1.478,11.282
2026-02-27T03:35:00+00:00,1.573,0.612,1.447,11.286
2026-02-27T03:40:00+00:00,1.576,0.619,1.449,11.291
2026-02-27T03:45:00+00:00,1.606,0.61,1.48,11.21
2026-02-27T03:50:00+00:00,1.629,0.614,1.503,11.177
2026-02-27T03:55:00+00:00,1.644,0.625,1.516,11.205
2026-02-27T04:00:00+00:00,1.653,0.63,1.519,11.22
2026-02-27T04:05:00+00:00,1.629,0.626,1.497,11.23
2026-02-27T04:10:00+00:00,1.622,0.62,1.491,11.239
2026-02-27T04:15:00+00:00,1.635,0.621,1.502,11.249
2026-02-27T04:20:00+00:00,1.674,0.625,1.542,11.259
2026-02-27T04:25:00+00:00,1.666,0.624,1.534,11.268
2026-02-27T04:30:00+00:00,1.68,0.652,1.542,11.279
2026-02-27T04:35:00+00:00,1.637,0.632,1.507,11.298
2026-02-27T04:40:00+00:00,1.662,0.641,1.523,11.317
2026-02-27T04:45:00+00:00,1.652,0.622,1.525,11.329
2026-02-27T04:50:00+00:00,1.7,0.646,1.571,11.208
2026-02-27T04:55:00+00:00,1.699,0.64,1.566,11.163
2026-02-27T05:00:00+00:00,1.719,0.65,1.591,11.178
2026-02-27T05:05:00+00:00,1.697,0.653,1.558,11.12
2026-02-27T05:10:00+00:00,1.682,0.65,1.543,11.092
2026-02-27T05:15:00+00:00,1.662,0.654,1.522,11.107
2026-02-27T05:20:00+00:00,1.63,0.631,1.497,11.213
2026-02-27T05:25:00+00:00,1.646,0.63,1.516,11.209
2026-02-27T05:30:00+00:00,1.637,0.639,1.502,11.199
2026-02-27T05:35:00+00:00,1.576,0.614,1.447,11.189
2026-02-27T05:40:00+00:00,1.563,0.613,1.431,11.179
2026-02-27T05:45:00+00:00,1.546,0.629,1.405,11.169
2026-02-27T05:50:00+00:00,1.54,0.647,1.387,11.16
2026-02-27T05:55:00+00:00,1.531,0.632,1.391,11.174
2026-02-27T06:00:00+00:00,1.507,0.633,1.359,11.196
2026-02-27T06:05:00+00:00,1.475,0.612,1.332,11.194
2026-02-27T06:10:00+00:00,1.457,0.625,1.311,11.174
2026-02-27T06:15:00+00:00,1.462,0.633,1.31,11.214
2026-02-27T06:20:00+00:00,1.45,0.624,1.302,11.274
2026-02-27T06:25:00+00:00,1.475,0.627,1.326,11.258
2026-02-27T06:30:00+00:00,1.45,0.62,1.302,11.235
2026-02-27T06:35:00+00:00,1.414,0.614,1.263,11.241
2026-02-27T06:40:00+00:00,1.375,0.604,1.222,11.252
2026-02-27T06:45:00+00:00,1.38,0.617,1.222,11.227
2026-02-27T06:50:00+00:00,1.338,0.615,1.18,11.247
2026-02-27T06:55:00+00:00,1.332,0.612,1.173,11.266
2026-02-27T07:00:00+00:00,1.288,0.599,1.126,11.24
2026-02-27T07:05:00+00:00,1.276,0.578,1.123,11.157
2026-02-27T07:10:00+00:00,1.198,0.58,1.033,11.153
2026-02-27T07:15:00+00:00,1.248,0.576,1.097,11.163
2026-02-27T07:20:00+00:00,1.208,0.58,1.051,11.155
2026-02-27T07:25:00+00:00,1.166,0.586,0.997,11.146
2026-02-27T07:30:00+00:00,1.084,0.57,0.904,11.138
2026-02-27T07:35:00+00:00,1.086,0.593,0.895,11.13
2026-02-27T07:40:00+00:00,1.12,0.597,0.93,11.122
2026-02-27T07:45:00+00:00,1.176,0.601,0.995,11.114
2026-02-27T07:50:00+00:00,1.233,0.601,1.063,11.106
2026-02-27T07:55:00+00:00,1.136,0.599,0.95,11.174
2026-02-27T08:00:00+00:00,1.092,0.586,0.904,11.201
2026-02-27T08:05:00+00:00,1.093,0.583,0.91,11.186
2026-02-27T08:10:00+00:00,1.106,0.559,0.946,11.235
2026-02-27T08:15:00+00:00,1.068,0.543,0.907,11.274
2026-02-27T08:20:00+00:00,1.075,0.543,0.918,11.305
2026-02-27T08:25:00+00:00,1.156,0.558,1.001,11.25
2026-02-27T08:30:00+00:00,1.176,0.553,1.03,11.216
2026-02-27T08:35:00+00:00,1.131,0.528,0.993,11.233
2026-02-27T08:40:00+00:00,1.171,0.54,1.035,11.25
2026-02-27T08:45:00+00:00,1.203,0.553,1.057,11.24
2026-02-27T08:50:00+00:00,1.194,0.568,1.039,11.192
2026-02-27T08:55:00+00:00,1.253,0.564,1.106,11.163
2026-02-27T09:00:00+00:00,1.203,0.569,1.047,11.183
2026-02-27T09:05:00+00:00,1.236,0.579,1.079,11.227
2026-02-27T09:10:00+00:00,1.223,0.572,1.069,11.25
2026-02-27T09:15:00+00:00,1.293,0.572,1.146,11.229
2026-02-27T09:20:00+00:00,1.298,0.559,1.157,11.218
2026-02-27T09:25:00+00:00,1.294,0.566,1.154,11.239
2026-02-27T09:30:00+00:00,1.299,0.576,1.154,11.242
2026-02-27T09:35:00+00:00,1.299,0.552,1.165,11.225
2026-02-27T09:40:00+00:00,1.32,0.557,1.183,11.24
2026-02-27T09:45:00+00:00,1.342,0.56,1.208,11.213
2026-02-27T09:50:00+00:00,1.381,0.571,1.245,11.232
2026-02-27T09:55:00+00:00,1.395,0.558,1.266,11.25
2026-02-27T10:00:00+00:00,1.354,0.548,1.228,11.277
2026-02-27T10:05:00+00:00,1.341,0.539,1.218,11.252
2026-02-27T10:10:00+00:00,1.286,0.53,1.166,11.263
2026-02-27T10:15:00+00:00,1.295,0.524,1.172,11.288
2026-02-27T10:20:00+00:00,1.289,0.52,1.172,11.278
2026-02-27T10:25:00+00:00,1.264,0.499,1.15,11.23
2026-02-27T10:30:00+00:00,1.303,0.513,1.19,11.216
2026-02-27T10:35:00+00:00,1.306,0.504,1.196,11.27
2026-02-27T10:40:00+00:00,1.287,0.496,1.178,11.303
2026-02-27T10:45:00+00:00,1.305,0.51,1.189,11.243
2026-02-27T10:50:00+00:00,1.343,0.541,1.222,11.255
2026-02-27T10:55:00+00:00,1.357,0.529,1.241,11.276
2026-02-27T11:00:00+00:00,1.317,0.513,1.203,11.296
2026-02-27T11:05:00+00:00,1.229,0.489,1.116,11.288
2026-02-27T11:10:00+00:00,1.261,0.468,1.163,11.235
2026-02-27T11:15:00+00:00,1.301,0.493,1.196,11.193
2026-02-27T11:20:00+00:00,1.292,0.506,1.182,11.156
2026-02-27T11:25:00+00:00,1.334,0.514,1.22,11.166
2026-02-27T11:30:00+00:00,1.293,0.536,1.17,11.216
2026-02-27T11:35:00+00:00,1.313,0.54,1.191,11.152
2026-02-27T11:40:00+00:00,1.304,0.527,1.184,11.122
2026-02-27T11:45:00+00:00,1.326,0.517,1.216,11.137
2026-02-27T11:50:00+00:00,1.358,0.528,1.244,11.141
2026-02-27T11:55:00+00:00,1.317,0.526,1.2,11.135
2026-02-27T12:00:00+00:00,1.289,0.521,1.179,11.156
2026-02-27T12:05:00+00:00,1.28,0.534,1.159,11.174
2026-02-27T12:10:00+00:00,1.269,0.524,1.146,11.156
2026-02-27T12:15:00+00:00,1.287,0.536,1.16,11.126
2026-02-27T12:20:00+00:00,1.321,0.542,1.197,11.098
2026-02-27T12:25:00+00:00,1.344,0.535,1.221,11.082
2026-02-27T12:30:00+00:00,1.311,0.539,1.189,11.244
2026-02-27T12:35:00+00:00,1.292,0.549,1.168,11.207
2026-02-27T12:40:00+00:00,1.278,0.538,1.157,11.255
2026-02-27T12:45:00+00:00,1.303,0.55,1.177,11.294
2026-02-27T12:50:00+00:00,1.318,0.549,1.193,11.27
2026-02-27T12:55:00+00:00,1.405,0.556,1.278,11.164
2026-02-27T13:00:00+00:00,1.379,0.551,1.256,11.128
2026-02-27T13:05:00+00:00,1.362,0.556,1.234,11.136
2026-02-27T13:10:00+00:00,1.345,0.566,1.217,11.145
2026-02-27T13:15:00+00:00,1.295,0.562,1.157,11.153
2026-02-27T13:20:00+00:00,1.291,0.562,1.155,11.161
2026-02-27T13:25:00+00:00,1.331,0.57,1.193,11.169
2026-02-27T13:30:00+00:00,1.314,0.554,1.186,11.177
2026-02-27T13:35:00+00:00,1.243,0.529,1.125,11.187
2026-02-27T13:40:00+00:00,1.27,0.522,1.148,11.199
2026-02-27T13:45:00+00:00,1.29,0.553,1.157,11.211
2026-02-27T13:50:00+00:00,1.301,0.565,1.164,11.223
2026-02-27T13:55:00+00:00,1.303,0.561,1.174,11.235
2026-02-27T14:00:00+00:00,1.271,0.57,1.13,11.213
2026-02-27T14:05:00+00:00,1.233,0.551,1.091,11.179
2026-02-27T14:10:00+00:00,1.223,0.526,1.097,11.202
2026-02-27T14:15:00+00:00,1.235,0.528,1.113,11.247
2026-02-27T14:20:00+00:00,1.316,0.549,1.189,11.324
2026-02-27T14:25:00+00:00,1.359,0.557,1.225,11.171
2026-02-27T14:30:00+00:00,1.371,0.576,1.226,11.1
2026-02-27T14:35:00+00:00,1.376,0.565,1.238,11.116
2026-02-27T14:40:00+00:00,1.352,0.58,1.206,11.136
2026-02-27T14:45:00+00:00,1.361,0.577,1.222,11.156
2026-02-27T14:50:00+00:00,1.332,0.578,1.186,11.176
2026-02-27T14:55:00+00:00,1.34,0.57,1.199,11.196
2026-02-27T15:00:00+00:00,1.311,0.553,1.173,11.196
2026-02-27T15:05:00+00:00,1.278,0.545,1.148,11.146
2026-02-27T15:10:00+00:00,1.294,0.56,1.154,11.13
2026-02-27T15:15:00+00:00,1.285,0.569,1.141,11.116
2026-02-27T15:20:00+00:00,1.271,0.574,1.121,11.102
2026-02-27T15:25:00+00:00,1.292,0.579,1.138,11.096
2026-02-27T15:30:00+00:00,1.302,0.56,1.165,11.234
2026-02-27T15:35:00+00:00,1.308,0.552,1.173,11.277
2026-02-27T15:40:00+00:00,1.316,0.552,1.18,11.287
2026-02-27T15:45:00+00:00,1.278,0.559,1.14,11.297
2026-02-27T15:50:00+00:00,1.286,0.549,1.155,11.307
2026-02-27T15:55:00+00:00,1.207,0.549,1.068,11.317
2026-02-27T16:00:00+00:00,1.238,0.558,1.095,11.327
2026-02-27T16:05:00+00:00,1.211,0.546,1.068,11.352
2026-02-27T16:10:00+00:00,1.211,0.555,1.065,11.301
2026-02-27T16:15:00+00:00,1.146,0.57,0.98,11.247
2026-02-27T16:20:00+00:00,1.09,0.568,0.917,11.242
2026-02-27T16:25:00+00:00,1.051,0.553,0.879,11.236
2026-02-27T16:30:00+00:00,1.011,0.523,0.848,11.231
2026-02-27T16:35:00+00:00,1.059,0.529,0.901,11.225
2026-02-27T16:40:00+00:00,1.065,0.547,0.897,11.22
2026-02-27T16:45:00+00:00,1.021,0.542,0.85,11.215
2026-02-27T16:50:00+00:00,1.018,0.551,0.837,11.209
2026-02-27T16:55:00+00:00,0.983,0.552,0.794,11.204
2026-02-27T17:00:00+00:00,0.924,0.538,0.739,11.198
2026-02-27T17:05:00+00:00,0.884,0.535,0.684,11.193
2026-02-27T17:10:00+00:00,0.88,0.53,0.681,11.188
2026-02-27T17:15:00+00:00,0.885,0.543,0.679,11.183
2026-02-27T17:20:00+00:00,0.895,0.55,0.689,11.187
2026-02-27T17:25:00+00:00,0.872,0.543,0.664,11.196
2026-02-27T17:30:00+00:00,0.896,0.55,0.686,11.204
2026-02-27T17:35:00+00:00,0.911,0.557,0.698,11.212
2026-02-27T17:40:00+00:00,0.814,0.516,0.604,11.221
2026-02-27T17:45:00+00:00,0.81,0.525,0.598,11.229
2026-02-27T17:50:00+00:00,0.806,0.546,0.573,11.238
2026-02-27T17:55:00+00:00,0.817,0.552,0.581,11.242
2026-02-27T18:00:00+00:00,0.826,0.56,0.589,11.231
2026-02-27T18:05:00+00:00,0.86,0.572,0.615,11.218
2026-02-27T18:10:00+00:00,0.852,0.582,0.593,11.205
2026-02-27T18:15:00+00:00,0.87,0.571,0.635,11.192
2026-02-27T18:20:00+00:00,0.919,0.582,0.689,11.177
2026-02-27T18:25:00+00:00,0.899,0.6,0.646,11.154
2026-02-27T18:30:00+00:00,0.868,0.592,0.605,11.129
2026-02-27T18:35:00+00:00,0.857,0.593,0.584,11.141
2026-02-27T18:40:00+00:00,0.826,0.588,0.543,11.242
2026-02-27T18:45:00+00:00,0.882,0.607,0.602,11.213
2026-02-27T18:50:00+00:00,0.874,0.586,0.617,11.26
2026-02-27T18:55:00+00:00,0.831,0.592,0.557,11.324
2026-02-27T19:00:00+00:00,0.848,0.619,0.549,11.304
2026-02-27T19:05:00+00:00,0.867,0.612,0.58,11.195
2026-02-27T19:10:00+00:00,0.881,0.602,0.619,11.228
2026-02-27T19:15:00+00:00,0.898,0.613,0.626,11.236
2026-02-27T19:20:00+00:00,0.923,0.621,0.657,11.244
2026-02-27T19:25:00+00:00,0.934,0.629,0.664,11.252
2026-02-27T19:30:00+00:00,0.934,0.619,0.67,11.26
2026-02-27T19:35:00+00:00,0.976,0.625,0.724,11.269
2026-02-27T19:40:00+00:00,0.997,0.631,0.75,11.277
2026-02-27T19:45:00+00:00,1.031,0.647,0.783,11.283
2026-02-27T19:50:00+00:00,1.054,0.638,0.813,11.27
2026-02-27T19:55:00+00:00,1.078,0.634,0.854,11.254
2026-02-27T20:00:00+00:00,1.037,0.618,0.807,11.237
2026-02-27T20:05:00+00:00,1.055,0.596,0.842,11.259
2026-02-27T20:10:00+00:00,1.085,0.589,0.885,11.272
2026-02-27T20:15:00+00:00,1.095,0.586,0.901,11.25
2026-02-27T20:20:00+00:00,1.13,0.589,0.944,11.228
2026-02-27T20:25:00+00:00,1.174,0.587,1.005,11.207
2026-02-27T20:30:00+00:00,1.189,0.594,1.01,11.203
2026-02-27T20:35:00+00:00,1.209,0.596,1.032,11.215
2026-02-27T20:40:00+00:00,1.186,0.593,1.007,11.227
2026-02-27T20:45:00+00:00,1.193,0.607,1.011,11.239
2026-02-27T20:50:00+00:00,1.21,0.613,1.03,11.251
2026-02-27T20:55:00+00:00,1.198,0.617,1.012,11.258
2026-02-27T21:00:00+00:00,1.23,0.617,1.048,11.248
2026-02-27T21:05:00+00:00,1.215,0.613,1.03,11.237
2026-02-27T21:10:00+00:00,1.254,0.62,1.069,11.226
2026-02-27T21:15:00+00:00,1.308,0.619,1.131,11.214
2026-02-27T21:20:00+00:00,1.297,0.614,1.124,11.203
2026-02-27T21:25:00+00:00,1.349,0.629,1.176,11.155
2026-02-27T21:30:00+00:00,1.369,0.639,1.194,11.183
2026-02-27T21:35:00+00:00,1.4,0.645,1.225,11.227
2026-02-27T21:40:00+00:00,1.405,0.634,1.242,11.277
2026-02-27T21:45:00+00:00,1.337,0.608,1.177,11.278
2026-02-27T21:50:00+00:00,1.354,0.619,1.186,11.231
2026-02-27T21:55:00+00:00,1.359,0.619,1.191,11.184
2026-02-27T22:00:00+00:00,1.428,0.62,1.273,11.179
2026-02-27T22:05:00+00:00,1.419,0.611,1.261,11.186
2026-02-27T22:10:00+00:00,1.392,0.614,1.228,11.194
2026-02-27T22:15:00+00:00,1.402,0.61,1.242,11.201
2026-02-27T22:20:00+00:00,1.448,0.612,1.3,11.208
2026-02-27T22:25:00+00:00,1.449,0.617,1.304,11.216
